"id","name","description"
"incoterm_04062090","04062090","Sir, ribani ili u prahu (osim glarus sira, poznatog kao schabziger)"
"incoterm_04063010","04063010","Sir, topljeni, osim struganog ili u prahu, za čiju se proizvodnju rabe samo sirevi kao ementaler, grojer i appenzell i koji može sadržavati kao dodatak glarus biljni sir (poznat kao schabziger), pakiran za maloprodaju, sa sadržajem masti u suhoj tvari do uključno 56%"
"incoterm_04063031","04063031","Sir, topljeni, osim struganog ili u prahu, sa sadržajem masti do uključno 36%, suhe tvari do uključno 48% (osim obrađene mješavine sira sačinjenog od ementalera, grojera i appenzella, sa ili bez dodatka glarus biljnog sira, pakiranog za maloprodaju)"
"incoterm_04063039","04063039","Sir, topljeni, osim struganog ili u prahu, sa sadržajem masti do uključno 36%, suhe tvari više od 48% (osim obrađene mješavine sira sačinjenog od ementalera, grojera i appenzella, sa ili bez dodatka glarus biljnog sira, pakiranog za maloprodaju)"
"incoterm_04063090","04063090","Sir, topljeni, osim struganog ili u prahu, sa sadržajem masti većim od  36% (osim obrađene mješavine sira sačinjene od ementalera, grojera i appenzella, sa ili bez dodatka glarus biljnog sira (poznatog kao schabziger), pakiranog za maloprodaju)"
"incoterm_04064010","04064010","Roquefort"
"incoterm_04064050","04064050","Gorgonzola"
"incoterm_04064090","04064090","Sir, prošaran plavom plijesni (osim roqueforta i gorgonzole)"
"incoterm_04069001","04069001","Sir, za preradu (osim svježeg sira, uključno sir od surutke, nefermentirani, skuta, sir obrađeni, prošaran plavom plijesni i ribani ili u prahu)"
"incoterm_04069013","04069013","Ementaler (osim ribanog ili u prahu i za obradu)"
"incoterm_04069015","04069015","Grojer, sbrinz (osim ribanih ili u prahu i za obradu)"
"incoterm_04069017","04069017","Bergkase, appenzell (osim ribanih ili u prahu i za obradu)"
"incoterm_04069018","04069018","Sir fribourgeois, Vacherin mont d'Or i Tete de Moine (osim ribanih ili u prahu i za obradu)"
"incoterm_04069019","04069019","Glarus biljni sir (poznat kao schabziger), proizveden iz obranog mlijeka i pomiješan s fino zdrobljenim biljem (osim ribanog ili u prahu i za obradu)"
"incoterm_04069021","04069021","Cheddar (osim ribanog ili u prahu i za obradu)"
"incoterm_04069023","04069023","Edamer (osim ribanog ili u prahu i za obradu)"
"incoterm_04069025","04069025","Tilsit (osim ribanog ili u prahu i za obradu)"
"incoterm_04069027","04069027","Butterkase (osim ribanog ili u prahu i za obradu)"
"incoterm_04069029","04069029","Kačkavalj (osim ribanog ili u prahu i za obradu)"
"incoterm_04069032","04069032","Feta (osim za obradu)"
"incoterm_04069035","04069035","Kefalo-tyri (osim ribanog ili u prahu i za obradu)"
"incoterm_04069037","04069037","Finlandia (osim ribane ili u prahu i za obradu)"
"incoterm_04069039","04069039","Jarlsberg (osim ribanog ili u prahu i za obradu)"
"incoterm_04069050","04069050","Sir, od ovčjeg ili bivoljeg mlijeka, u posudama sa salamurom ili u spremnicima od ovčje ili kozje kože (osim feta)"
"incoterm_04069061","04069061","Grana padano, parmigiano reggiano, sa sadržajem masti do uključno 40% i vodenog udjela nemasnih tvari do uključno 47% (osim ribanih ili u prahu i za obradu)"
"incoterm_04069063","04069063","Fiore sardo, pecorino, sa sadržajem masti do uključno 40% i vodenog udjela nemasnih tvari do uključno 47% (osim ribanih ili u prahu i za obradu)"
"incoterm_04069069","04069069","Sir, sa sadržajem masti do uključno 40% i vodenog udjela nemasnih tvari do uključno 47%, drugdje nespecificiran"
"incoterm_04069073","04069073","Provolone, s udjelom masti do uključno 40% i vodenog udjela nemasne tvari više od 47% do uključno 72% (osim ribanog ili u prahu i za obradu)"
"incoterm_04069075","04069075","Asiago, caciocavallo, mantasio, ragusano, s udjelom masti do uključno 40% i vodenog udjela nemasne tvari više od 47% do uključno 72% (osim ribanih ili u prahu i za obradu)"
"incoterm_04069076","04069076","Danbo, fontal, fontina, fynbo, havarti, maribo, samsoe, s udjelom masti do uključno 40% i vodenog udjela nemasne tvari više od 47% i do uključno 72% (osim ribanih ili u prahu i za obradu)"
"incoterm_04069078","04069078","Gauda, s udjelom masti do uključno 40% i vodenog udjela nemasne tvari više od 47% do uključno 72% (osim ribane ili u prahu i za obradu)"
"incoterm_04069079","04069079","Esrom, italico, kernhem, saint-nectaire, saint-paulin, taleggio, s udjelom masti do uključno 40% i vodenog udjela nemasne tvari više od 47% do uključno 72% (osim ribanih ili u prahu i za obradu)"
"incoterm_04069081","04069081","Cantal, cheshire, wensleydale, lancashire, double gloucester, blarney, colby, monterey, s udjelom masti do uključno 40% i vodenog udjela nemasne tvari više od 47% do uključno 72% (osim ribanih ili u prahu i za obradu)"
"incoterm_04069082","04069082","Camembert, s udjelom masti do uključno 40% i vodenog udjela nemasne tvari više od 47% do uključno 72% (osim ribanog ili u prahu i za obradu)"
"incoterm_04069084","04069084","Brie, s udjelom masti do uključno 40% i vodenog udjela nemasne tvari više od 47% do uključno 72% (osim ribanog ili u prahu i za obradu)"
"incoterm_04069085","04069085","Kefalograviera, kasseri, s udjelom masti do uključno 40% i vodenog udjela nemasne tvari više od 47% do uključno 72% (osim ribanih ili u prahu i za obradu)"
"incoterm_04069086","04069086","Sir, ostali, s udjelom masti do uključno 40% i vodenog udjela nemasne tvari više od 47% do uključno 72%, drugdje nespecificiran"
"incoterm_04069087","04069087","Sir, ostali, s udjelom masti do uključno 40% i vodenog udjela nemasne tvari više od 52% do uključno 62%, drugdje nespecificiran"
"incoterm_04069088","04069088","Sir, ostali, s udjelom masti do uključno 40 masenih % i vodenog udjela nemasne tvari više od 62% masenih do uključno 72 masenih %, drugdje nespecificiran"
"incoterm_04069093","04069093","Sir, ostali, s udjelom masti do uključno 40 masenih % i vodenog udjela nemasne tvari više od 72 masenih %, drugdje nespecificiran"
"incoterm_04069099","04069099","Sir, ostali, sa sadržajem masti više od 40%, drugdje nespecificiran"
"incoterm_04071100","04071100","Oplođena jaja za liježenje, od kokoši vrste Gallus domesticus"
"incoterm_04071911","04071911","Oplođena jaja za liježenje, od pura ili gusaka"
"incoterm_04071919","04071919","Oplođena jaja za liježenje, od peradi (osim od pura, gusaka i kokoši vrste Gallus domesticus)"
"incoterm_04071990","04071990","Oplođena ptičja jaja za liježenje (osim od peradi)"
"incoterm_04072100","04072100","Ostala svježa jaja, od kokoši vrste Gallus domesticus, u ljusci (osim oplođenih jaja za liježenje)"
"incoterm_04072910","04072910","Ostala svježa jaja, od peradi, u ljusci (osim od kokoši vrsta Gallus domesticus i oplođenih jaja za liježenje)"
"incoterm_04072990","04072990","Ostala svježa ptičja jaja, u ljusci (osim od peradi i oplođenih jaja za liježenje)"
"incoterm_04079010","04079010","Jaja od peradi, u ljusci, konzervirana ili kuhana"
"incoterm_04079090","04079090","Ptičja jaja, u ljusci, konzervirana ili kuhana (osim od peradi)"
"incoterm_04081120","04081120","Sušeni žumanjci jaja, neuporabljivi za ljudsku prehranu, neovisno sadrže li dodani šećer ili druga sladila ili ne"
"incoterm_04081180","04081180","Sušeni žumanjci jaja, za ljudsku prehranu, neovisno sadrže li dodani šećer ili druga sladila ili ne"
"incoterm_04081920","04081920","Žumanjci jaja, svježi, sušeni, kuhani u vodi ili pari, oblikovani, smrznuti ili na drugi način konzervirani, neovisno sadrže li dodani šećer ili druga sladila ili ne, neupotrebljivi za ljudsku prehranu (osim sušenih)"
"incoterm_04081981","04081981","Žumanjci jaja, tekući, pogodni za ljudsku prehranu, neovisno sadrže li dodani šećer ili druga sladila ili ne"
"incoterm_04081989","04081989","Žumanjci jaja (ostali, osim tekućih), smrznuti ili drugačije konzervirani, pogodni za ljudsku prehranu, neovisno sadrže li dodani šećer ili druga sladila ili ne (osim sušenih)"
"incoterm_04089120","04089120","Sušena ptičja jaja, bez ljuske, neovisno sadrže li dodani šećer ili druga sladila ili ne, nepogodna za ljudsku prehranu (osim žumanjaka jaja)"
"incoterm_04089180","04089180","Sušena ptičja jaja, bez ljuske, neovisno sadrže li dodani šećer ili druga sladila ili ne, pogodna za ljudsku prehranu (osim žumanjaka jaja)"
"incoterm_04089920","04089920","Ptičja jaja, bez ljuske, svježa, kuhana u vodi ili pari, oblikovana, smrznuta ili drugačije konzervirana, neovisno sadrže li dodani šećer ili druga sladila ili ne, nepogodna za ljudsku prehranu (osim sušenih i žumanjaka jaja)"
"incoterm_04089980","04089980","Ptičja jaja, bez ljuske, svježa, kuhana u vodi ili pari, oblikovana, smrznuta ili drugačije konzervirana, neovisno sadrže li dodani šećer ili druga sladila ili ne, pogodna za ljudsku prehranu (osim sušenih i žumanjaka jaja)"
"incoterm_04090000","04090000","Prirodni med"
"incoterm_04100000","04100000","Jestivi proizvodi životinjskog podrijetla, nespomenuti niti uključeni na drugom mjestu"
"incoterm_05010000","05010000","Ljudska kosa, neobrađena, oprana ili neoprana, odmašćena ili neodmašćena; otpaci od ljudske kose"
"incoterm_05021000","05021000","Čekinje domaćih ili divljih svinja i otpaci od tih čekinja"
"incoterm_05029000","05029000","Čekinje i ostala dlaka za izradu četaka i otpaci od toga"
"incoterm_05040000","05040000","Životinjska crijeva, mjehuri i želuci (osim ribljih), cijeli ili u komadima, svježi, rashlađeni, smrznuti, soljeni, u salamuri, sušeni ili dimljeni"
"incoterm_05051010","05051010","Sirovo perje koje se rabi za punjenje; paperje, oprašeno ili neoprašeno, dezinficirano ili jednostavno očišćeno"
"incoterm_05051090","05051090","Perje koje se rabi za punjenje; paperje, temeljito očišćeno i obrađeno za konzerviranje"
"incoterm_05059000","05059000","Kože i ostali dijelovi ptica, s perjem i paperjem, perje i dijelovi perja (s obrezanim ili neobrezanim rubovima) te paperje, dalje neobrađeni (osim očišćenih, dezinficiranih i obrađenih za konzerviranje); prah i otpaci od perja ili dijelovi perja (osim perja koje se koristi za punjenje i paperja)"
"incoterm_05061000","05061000","Koštana tkiva i kosti tretirane kiselinom"
"incoterm_05069000","05069000","Kosti i srž rogova, njihov prah i otpaci, neobrađeni, odmašćeni, deželatinizirani ili jednostavno pripremljeni (osim koštanih tkiva i kostiju obrađenih kiselinom i oblikovanih)"
"incoterm_05071000","05071000","Bjelokost; neobrađena ili jednostavno pripravljena, prah i otpaci bjelokosti (osim oblikovane)"
"incoterm_05079000","05079000","Kornjačevina, kitova kost i dlake kitove kosti, rogovi, parošci, kopita, nokti, pandže i kljunovi, neobrađeni ili jednostavno pripremljeni; prah i otpaci tih proizvoda (osim oblikovanih i bjelokosti)"
"incoterm_05080000","05080000","Koralji i slični materijali, neobrađeni ili jednostavno pripremljeni, ali ne i drukčije obrađeni i oblikovani; ljušture mekušaca, ljuskavaca ili bodljikaša i sipine kosti"
"incoterm_05100000","05100000","Siva ambra, kastoreum, cibet i mošus; kantaride; žuč čak i osušena; žlijezde i ostali životinjski proizvodi koji se koriste u proizvodnji farmaceutskih proizvoda, svježi, rashlađeni ili smrznuti ili drugačije privremeno konzervirani"
"incoterm_05111000","05111000","Sperma bikova"
"incoterm_05119110","05119110","Otpaci riba"
"incoterm_05119190","05119190","Proizvodi od riba ili ljuskavaca, mekušaca ili ostalih vodenih beskralješnjaka (osim ribljih otpadaka); mrtvih životinja, ljuskavaca, mekušaca i ostalih vodenih beskralješnjaka, neuporabljivi za ljudsku prehranu"
"incoterm_05119910","05119910","Tetive i žile životinjskog podrijetla; obresci i slični otpaci od sirovih koža i krzna"
"incoterm_05119931","05119931","Prirodne spužve životinjskog podrijetla, sirove"
"incoterm_05119939","05119939","Prirodne spužve životinjskog podrijetla, ostale osim sirovih"
"incoterm_05119985","05119985","Životinjski proizvodi, drugdje nespomenuti i neuključeni; mrtve životinje, neuporabljivi za ljudsku prehranu (osim riba, ljuskavaca, mekušaca, prirodnih spužvi i ostalih vodenih beskralješnjaka)"
"incoterm_06011010","06011010","Lukovice zumbula, u mirovanju"
"incoterm_06011020","06011020","Lukovice narcisa, u mirovanju"
"incoterm_06011030","06011030","Lukovice tulipana, u mirovanju"
"incoterm_06011040","06011040","Lukovice gladiola, u mirovanju"
"incoterm_06011090","06011090","Lukovice, gomolji, gomoljasto korijenje, izdanci korijenja i podanci korijenja, u mirovanju (osim onih za ljudsku prehranu, zumbula, narcisa, tulipana, gladiola, korijenja i biljaka cikorije)"
"incoterm_06012010","06012010","Biljke i korijenje cikorije (osim korijenja cikorije i raznih cikorija ""Intybus sativum"")"
"incoterm_06012030","06012030","Orhideje, zumbuli, narcise i tulipani, u rastu ili u cvatu"
"incoterm_06012090","06012090","Lukovice, gomolji, gomoljasto korijenje, izdanci korijenja i podanci korijenja, u vegetaciji ili cvatnji (osim onih koji se koriste za ljudsku prehranu, orhideja, zumbula, narcisa, tulipana te biljaka i korijenja cikorije)"
"incoterm_06021010","06021010","Neukorijenjene reznice i cijepovi vinove loze"
"incoterm_06021090","06021090","Neukorijenjene reznice i cijepovi (osim loze)"
"incoterm_06022010","06022010","Cijepovi vinove loze, cijepljeni ili ukorijenjeni"
"incoterm_06022090","06022090","Voćne sadnice u obliku drveća, šiblja ili grmova, cijepljene ili necijepljene, vrsta koje daju jestivo voće ili orašaste plodove (osim cijepova loze)"
"incoterm_06023000","06023000","Rododendroni i azaleje (gorske ruže), cijepljeni ili necijepljeni"
"incoterm_06024000","06024000","Ruže, cijepljene ili necijepljene"
"incoterm_06029010","06029010","Micelij gljiva"
"incoterm_06029020","06029020","Sadnice ananasa"
"incoterm_06029030","06029030","Sadnice povrća i jagoda"
"incoterm_06029041","06029041","Šumsko drveće"
"incoterm_06029045","06029045","Vanjske ukorijenjene reznice i mlade sadnice drveća, šiblja i grmova (osim voćaka, voćaka orašastih plodova i šumskog drveća)"
"incoterm_06029049","06029049","Vanjsko drveće, šiblje i grmovi, uključivo i njihovo korijenje (osim reznica, cijepova i mladih sadnica, voćaka, voćaka orašastih plodova i šumskog drveća)"
"incoterm_06029050","06029050","Žive, vani rastuće biljke, uključujući i njihovo korijenje (osim lukovica, gomolja, gomoljastog korijenja, izdanaka korijenja i podanaka korijenja, uključujući biljke i korijenje cikorije, neukorijenjene reznice i cjepove, azaleje, ruže, micelij gljiva, sadnice ananasa, sadnice povrća i jagoda, drveće, šiblje i grmove)"
"incoterm_06029070","06029070","Sobne ukorijenjene reznice i mlade biljke, osim kaktusa"
"incoterm_06029091","06029091","Sobne biljke u cvatu, s pupoljcima ili cvjetovima, osim kaktusa"
"incoterm_06029099","06029099","Žive sobne sadnice i kaktusi (osim ukorijenjenih reznica, mladih sadnica, cvjetnih sadnica s pupoljcima ili cvjetovima)"
"incoterm_06031100","06031100","Svježe rezane ruže i pupoljci ruža prikladnih za bukete ili za ukras"
"incoterm_06031200","06031200","Svježe rezani karanfili i pupoljci karanfila prikladnih za bukete ili za ukras"
"incoterm_06031300","06031300","Svježe rezane orhideje i pupoljci orhideja prikladnih za bukete ili za ukras"
"incoterm_06031400","06031400","Svježe rezane krizanteme i pupoljci krizantema prikladnih za bukete ili za ukras"
"incoterm_06031500","06031500","Svježe rezani ljiljani (Lilium spp.) i pupoljci ljiljana vrsta prikladnih za bukete ili za ukras"
"incoterm_06031910","06031910","Svježe rezane gladiole i pupoljci gladiola prikladnih za bukete ili za ukras"
"incoterm_06031980","06031980","Rezano cvijeće i cvjetni pupoljci vrsta prikladnih za bukete ili za ukras, svježe (osim ruža, karanfila, orhideja, krizantema, ljiljana (Lilium spp.) i gladiola)"
"incoterm_06039000","06039000","Osušeno, bojano, izbijeljeno, impregnirano ili drugačije pripremljeno rezano cvijeće i pupoljci vrsta prikladnih za bukete ili za ukras"
"incoterm_06042011","06042011","Svjež islandski lišaj (reindeer moss), prikladan za bukete ili za ukras"
"incoterm_06042019","06042019","Svježe mahovine i lišaji, prikladni za bukete ili za ukras (osim islandskog lišaja)"
"incoterm_06042020","06042020","Svježa božićna drvca"
